chr10	134786	179994	+	ENSG00000015171.18
chr10	180128	209889	+	ENSG00000015171.18
chr10	210048	236838	+	ENSG00000015171.18
chr10	236915	237585	+	ENSG00000015171.18
chr10	210048	221195	+	ENSG00000015171.18
chr10	221356	236838	+	ENSG00000015171.18
chr10	237677	239438	+	ENSG00000015171.18
chr10	239525	240056	+	ENSG00000015171.18
chr10	240111	240893	+	ENSG00000015171.18
chr10	240970	242021	+	ENSG00000015171.18
chr10	242139	246766	+	ENSG00000015171.18
chr10	246973	247398	+	ENSG00000015171.18
chr10	247466	248336	+	ENSG00000015171.18
chr10	248608	248903	+	ENSG00000015171.18
chr10	249088	252348	+	ENSG00000015171.18
chr10	240111	242021	+	ENSG00000015171.18
chr10	134892	179994	+	ENSG00000015171.18
chr10	236915	239438	+	ENSG00000015171.18
chr10	239525	240059	+	ENSG00000015171.18
chr10	135302	179994	+	ENSG00000015171.18
chr10	135559	179994	+	ENSG00000015171.18
chr10	210048	218455	+	ENSG00000015171.18
chr10	218499	221195	+	ENSG00000015171.18
chr10	180128	197911	+	ENSG00000015171.18
chr10	198005	209889	+	ENSG00000015171.18
chr10	650178	650291	+	ENSG00000180525.11
chr10	650442	650788	+	ENSG00000180525.11
chr10	650442	662026	+	ENSG00000180525.11
chr10	662118	662791	+	ENSG00000180525.11
chr10	988527	992489	+	ENSG00000107937.18
chr10	992659	995929	+	ENSG00000107937.18
chr10	996032	996106	+	ENSG00000107937.18
chr10	996242	997208	+	ENSG00000107937.18
chr10	997308	999003	+	ENSG00000107937.18
chr10	999095	1000677	+	ENSG00000107937.18
chr10	1000868	1000948	+	ENSG00000107937.18
chr10	1001013	1005818	+	ENSG00000107937.18
chr10	1005907	1007018	+	ENSG00000107937.18
chr10	1007128	1008958	+	ENSG00000107937.18
chr10	1009035	1009529	+	ENSG00000107937.18
chr10	1009580	1010420	+	ENSG00000107937.18
chr10	1010520	1012465	+	ENSG00000107937.18
chr10	1012662	1014247	+	ENSG00000107937.18
chr10	1014312	1015753	+	ENSG00000107937.18
chr10	1015896	1017075	+	ENSG00000107937.18
chr10	988948	992489	+	ENSG00000107937.18
chr10	1049641	1072116	+	ENSG00000047056.14
chr10	1072293	1077907	+	ENSG00000047056.14
chr10	1078003	1080011	+	ENSG00000047056.14
chr10	1080106	1080412	+	ENSG00000047056.14
chr10	1080476	1084403	+	ENSG00000047056.14
chr10	1084538	1086286	+	ENSG00000047056.14
chr10	1086357	1093452	+	ENSG00000047056.14
chr10	1093496	1096170	+	ENSG00000047056.14
chr10	1096246	1103602	+	ENSG00000047056.14
chr10	1103836	1105126	+	ENSG00000047056.14
chr10	1105267	1124218	+	ENSG00000047056.14
chr10	1124352	1124910	+	ENSG00000047056.14
chr10	1125024	1129213	+	ENSG00000047056.14
chr10	1056564	1072116	+	ENSG00000047056.14
chr10	1096267	1096271	+	ENSG00000047056.14
chr10	1056968	1072116	+	ENSG00000047056.14
chr10	1074508	1077907	+	ENSG00000047056.14
chr10	3066422	3082388	+	ENSG00000067057.16
chr10	3082461	3099275	+	ENSG00000067057.16
chr10	3099352	3101365	+	ENSG00000067057.16
chr10	3067707	3082388	+	ENSG00000067057.16
chr10	3101554	3103779	+	ENSG00000067057.16
chr10	3103944	3105115	+	ENSG00000067057.16
chr10	3105159	3105393	+	ENSG00000067057.16
chr10	3105501	3107214	+	ENSG00000067057.16
chr10	3107309	3108701	+	ENSG00000067057.16
chr10	3108793	3109355	+	ENSG00000067057.16
chr10	3109480	3112222	+	ENSG00000067057.16
chr10	3112286	3113119	+	ENSG00000067057.16
chr10	3113188	3113372	+	ENSG00000067057.16
chr10	3113518	3116776	+	ENSG00000067057.16
chr10	3116846	3118782	+	ENSG00000067057.16
chr10	3118869	3119892	+	ENSG00000067057.16
chr10	3120044	3129819	+	ENSG00000067057.16
chr10	3129983	3132380	+	ENSG00000067057.16
chr10	3132441	3133203	+	ENSG00000067057.16
chr10	3133314	3134483	+	ENSG00000067057.16
chr10	3134582	3135736	+	ENSG00000067057.16
chr10	3135838	3136450	+	ENSG00000067057.16
chr10	3068742	3069274	+	ENSG00000067057.16
chr10	3069389	3082388	+	ENSG00000067057.16
chr10	3099352	3100921	+	ENSG00000067057.16
chr10	3101000	3101365	+	ENSG00000067057.16
chr10	3070315	3082388	+	ENSG00000067057.16
chr10	3104788	3105115	+	ENSG00000067057.16
chr10	3118869	3125097	+	ENSG00000067057.16
chr10	3125249	3129819	+	ENSG00000067057.16
chr10	3135838	3137543	+	ENSG00000067057.16
chr10	4786760	4824962	+	ENSG00000165568.17
