chr2	265007	271866	+	ENSG00000143727.15
chr2	271939	272192	+	ENSG00000143727.15
chr2	272305	275140	+	ENSG00000143727.15
chr2	275201	276980	+	ENSG00000143727.15
chr2	277085	277227	+	ENSG00000143727.15
chr2	271939	272037	+	ENSG00000143727.15
chr2	272150	275140	+	ENSG00000143727.15
chr2	272065	272192	+	ENSG00000143727.15
chr2	951068	1083518	+	ENSG00000172554.11
chr2	1083655	1098196	+	ENSG00000172554.11
chr2	1098252	1098353	+	ENSG00000172554.11
chr2	1098410	1137622	+	ENSG00000172554.11
chr2	1137665	1137768	+	ENSG00000172554.11
chr2	1137809	1165548	+	ENSG00000172554.11
chr2	1165635	1173092	+	ENSG00000172554.11
chr2	1173183	1209103	+	ENSG00000172554.11
chr2	1209230	1237888	+	ENSG00000172554.11
chr2	1238017	1239738	+	ENSG00000172554.11
chr2	1239776	1247327	+	ENSG00000172554.11
chr2	1247443	1259370	+	ENSG00000172554.11
chr2	1259441	1267365	+	ENSG00000172554.11
chr2	1267571	1308494	+	ENSG00000172554.11
chr2	1308586	1316265	+	ENSG00000172554.11
chr2	1316375	1367343	+	ENSG00000172554.11
chr2	1083655	1209103	+	ENSG00000172554.11
chr2	1413550	1414408	+	ENSG00000115705.20
chr2	1414502	1423045	+	ENSG00000115705.20
chr2	1423129	1433438	+	ENSG00000115705.20
chr2	1433607	1436252	+	ENSG00000115705.20
chr2	1436384	1438816	+	ENSG00000115705.20
chr2	1413545	1414408	+	ENSG00000115705.20
chr2	1436384	1453694	+	ENSG00000115705.20
chr2	1453823	1456076	+	ENSG00000115705.20
chr2	1456282	1477086	+	ENSG00000115705.20
chr2	1477604	1484596	+	ENSG00000115705.20
chr2	1484854	1487821	+	ENSG00000115705.20
chr2	1487991	1493802	+	ENSG00000115705.20
chr2	1494039	1495989	+	ENSG00000115705.20
chr2	1496197	1496595	+	ENSG00000115705.20
chr2	1496765	1503948	+	ENSG00000115705.20
chr2	1504079	1516883	+	ENSG00000115705.20
chr2	1516982	1540594	+	ENSG00000115705.20
chr2	1540723	1542421	+	ENSG00000115705.20
chr2	1484854	1493802	+	ENSG00000115705.20
chr2	1496765	1516883	+	ENSG00000115705.20
chr2	1456282	1484596	+	ENSG00000115705.20
chr2	1516982	1542421	+	ENSG00000115705.20
chr2	3379839	3387620	+	ENSG00000171853.15
