chr3	197063	244613	+	ENSG00000134121.9
chr3	244692	319683	+	ENSG00000134121.9
chr3	319867	325959	+	ENSG00000134121.9
chr3	326064	328167	+	ENSG00000134121.9
chr3	328354	340794	+	ENSG00000134121.9
chr3	340916	341912	+	ENSG00000134121.9
chr3	342082	342984	+	ENSG00000134121.9
chr3	343031	344589	+	ENSG00000134121.9
chr3	344709	349359	+	ENSG00000134121.9
chr3	349543	354640	+	ENSG00000134121.9
chr3	354771	360284	+	ENSG00000134121.9
chr3	360424	361699	+	ENSG00000134121.9
chr3	361810	363217	+	ENSG00000134121.9
chr3	363383	365950	+	ENSG00000134121.9
chr3	366115	377818	+	ENSG00000134121.9
chr3	377942	382179	+	ENSG00000134121.9
chr3	382280	382474	+	ENSG00000134121.9
chr3	382671	383816	+	ENSG00000134121.9
chr3	383886	389252	+	ENSG00000134121.9
chr3	389474	390701	+	ENSG00000134121.9
chr3	390816	390955	+	ENSG00000134121.9
chr3	391159	391675	+	ENSG00000134121.9
chr3	391797	394693	+	ENSG00000134121.9
chr3	394872	398227	+	ENSG00000134121.9
chr3	398385	399017	+	ENSG00000134121.9
chr3	399148	401626	+	ENSG00000134121.9
chr3	401698	405495	+	ENSG00000134121.9
chr3	342082	344589	+	ENSG00000134121.9
chr3	197063	319683	+	ENSG00000134121.9
chr3	197368	244613	+	ENSG00000134121.9
chr3	198092	319683	+	ENSG00000134121.9
chr3	217700	244613	+	ENSG00000134121.9
chr3	394872	399017	+	ENSG00000134121.9
chr3	1093120	1147927	+	ENSG00000134115.12
chr3	1148063	1220687	+	ENSG00000134115.12
chr3	1220813	1227818	+	ENSG00000134115.12
chr3	1227993	1278413	+	ENSG00000134115.12
chr3	1278508	1295601	+	ENSG00000134115.12
chr3	1295804	1297889	+	ENSG00000134115.12
chr3	1297991	1321650	+	ENSG00000134115.12
chr3	1321834	1325815	+	ENSG00000134115.12
chr3	1325951	1327457	+	ENSG00000134115.12
chr3	1327586	1329785	+	ENSG00000134115.12
chr3	1329935	1352324	+	ENSG00000134115.12
chr3	1352451	1372299	+	ENSG00000134115.12
chr3	1372474	1372838	+	ENSG00000134115.12
chr3	1372955	1373604	+	ENSG00000134115.12
chr3	1373762	1373924	+	ENSG00000134115.12
chr3	1374073	1377005	+	ENSG00000134115.12
chr3	1377075	1382942	+	ENSG00000134115.12
chr3	1383176	1383293	+	ENSG00000134115.12
chr3	1383408	1385611	+	ENSG00000134115.12
chr3	1385797	1401433	+	ENSG00000134115.12
chr3	1401545	1402318	+	ENSG00000134115.12
chr3	1402486	1403318	+	ENSG00000134115.12
chr3	1093129	1147927	+	ENSG00000134115.12
chr3	2098978	2339178	+	ENSG00000144619.14
chr3	2339233	2571416	+	ENSG00000144619.14
chr3	2571558	2736215	+	ENSG00000144619.14
chr3	2736341	2745522	+	ENSG00000144619.14
chr3	2098978	2100558	+	ENSG00000144619.14
chr3	2100639	2262346	+	ENSG00000144619.14
chr3	2262430	2339178	+	ENSG00000144619.14
chr3	2100639	2339178	+	ENSG00000144619.14
chr3	2745697	2819486	+	ENSG00000144619.14
chr3	2819581	2866752	+	ENSG00000144619.14
chr3	2866949	2883145	+	ENSG00000144619.14
chr3	2883247	2887040	+	ENSG00000144619.14
chr3	2887224	2900685	+	ENSG00000144619.14
chr3	2900821	2902876	+	ENSG00000144619.14
chr3	2903005	2925629	+	ENSG00000144619.14
chr3	2925779	2988345	+	ENSG00000144619.14
chr3	2988472	3026102	+	ENSG00000144619.14
chr3	3026277	3030855	+	ENSG00000144619.14
chr3	3030975	3034632	+	ENSG00000144619.14
chr3	3034790	3037179	+	ENSG00000144619.14
chr3	3037328	3038933	+	ENSG00000144619.14
chr3	3039003	3040037	+	ENSG00000144619.14
chr3	3040271	3042310	+	ENSG00000144619.14
chr3	3042422	3042977	+	ENSG00000144619.14
chr3	3043163	3043592	+	ENSG00000144619.14
chr3	3043704	3053807	+	ENSG00000144619.14
chr3	3053975	3056120	+	ENSG00000144619.14
chr3	2239068	2339178	+	ENSG00000144619.14
chr3	2511697	2571416	+	ENSG00000144619.14
chr3	2571558	2629526	+	ENSG00000144619.14
chr3	2629579	2736215	+	ENSG00000144619.14
chr3	2892260	2900685	+	ENSG00000144619.14
chr3	2925779	2927298	+	ENSG00000144619.14
chr3	3126990	3129014	+	ENSG00000072756.16
chr3	3129188	3137260	+	ENSG00000072756.16
chr3	3137453	3140510	+	ENSG00000072756.16
chr3	3140648	3144584	+	ENSG00000072756.16
chr3	3144710	3146430	+	ENSG00000072756.16
chr3	3146623	3147450	+	ENSG00000072756.16
chr3	3147703	3147906	+	ENSG00000072756.16
