chr11	193154	193712	+	ENSG00000188076.2
chr11	193911	194418	+	ENSG00000188076.2
chr11	197046	197297	+	ENSG00000177947.13
chr11	197413	197561	+	ENSG00000177947.13
chr11	197761	198199	+	ENSG00000177947.13
chr11	198300	198464	+	ENSG00000177947.13
chr11	198585	199369	+	ENSG00000177947.13
chr11	199509	199944	+	ENSG00000177947.13
chr11	198585	199944	+	ENSG00000177947.13
chr11	197664	198505	+	ENSG00000177947.13
chr11	208938	209271	+	ENSG00000177963.13
chr11	209318	209407	+	ENSG00000177963.13
chr11	210000	210571	+	ENSG00000177963.13
chr11	210662	211199	+	ENSG00000177963.13
chr11	211349	212416	+	ENSG00000177963.13
chr11	212511	212615	+	ENSG00000177963.13
chr11	212759	212837	+	ENSG00000177963.13
chr11	212981	213299	+	ENSG00000177963.13
chr11	213418	214230	+	ENSG00000177963.13
chr11	212511	212597	+	ENSG00000177963.13
chr11	209318	209479	+	ENSG00000177963.13
chr11	208938	209259	+	ENSG00000177963.13
chr11	208938	209175	+	ENSG00000177963.13
chr11	210000	210407	+	ENSG00000177963.13
chr11	210445	210571	+	ENSG00000177963.13
chr11	213418	214206	+	ENSG00000177963.13
chr11	213418	214288	+	ENSG00000177963.13
chr11	237144	238998	+	ENSG00000185627.17
chr11	239076	244041	+	ENSG00000185627.17
chr11	244075	244161	+	ENSG00000185627.17
chr11	244216	244426	+	ENSG00000185627.17
chr11	244469	244675	+	ENSG00000185627.17
chr11	244761	247277	+	ENSG00000185627.17
chr11	247448	248776	+	ENSG00000185627.17
chr11	248855	248932	+	ENSG00000185627.17
chr11	249057	250803	+	ENSG00000185627.17
chr11	250865	251546	+	ENSG00000185627.17
chr11	251626	251820	+	ENSG00000185627.17
chr11	251936	252505	+	ENSG00000185627.17
chr11	237144	244041	+	ENSG00000185627.17
chr11	237144	244161	+	ENSG00000185627.17
chr11	251945	252505	+	ENSG00000185627.17
chr11	252510	252516	+	ENSG00000185627.17
chr11	252545	252547	+	ENSG00000185627.17
chr11	250865	251820	+	ENSG00000185627.17
chr11	250865	252505	+	ENSG00000185627.17
chr11	278598	279327	+	ENSG00000174885.12
chr11	279607	279834	+	ENSG00000174885.12
chr11	279872	280084	+	ENSG00000174885.12
chr11	281839	282705	+	ENSG00000174885.12
chr11	282797	284230	+	ENSG00000174885.12
chr11	284400	284475	+	ENSG00000174885.12
chr11	284642	285166	+	ENSG00000174885.12
chr11	281839	282702	+	ENSG00000174885.12
chr11	289239	289804	+	ENSG00000142102.15
chr11	290075	290390	+	ENSG00000142102.15
chr11	290600	290678	+	ENSG00000142102.15
chr11	291113	291976	+	ENSG00000142102.15
chr11	292095	292546	+	ENSG00000142102.15
chr11	292677	292886	+	ENSG00000142102.15
chr11	292997	293163	+	ENSG00000142102.15
chr11	293235	293366	+	ENSG00000142102.15
chr11	293502	293594	+	ENSG00000142102.15
chr11	293727	293830	+	ENSG00000142102.15
chr11	293925	294099	+	ENSG00000142102.15
chr11	294196	294267	+	ENSG00000142102.15
chr11	294478	294556	+	ENSG00000142102.15
chr11	289239	289870	+	ENSG00000142102.15
chr11	290600	290658	+	ENSG00000142102.15
chr11	293235	293670	+	ENSG00000142102.15
chr11	292983	293068	+	ENSG00000142102.15
chr11	294196	294321	+	ENSG00000142102.15
chr11	307792	308231	+	ENSG00000185201.16
chr11	308438	309013	+	ENSG00000185201.16
chr11	308438	314922	+	ENSG00000185201.16
chr11	313691	314164	+	ENSG00000185885.15
chr11	314356	314922	+	ENSG00000185885.15
chr11	313691	313997	+	ENSG00000185885.15
chr11	369954	372109	+	ENSG00000182272.11
chr11	372212	372662	+	ENSG00000182272.11
chr11	372754	372852	+	ENSG00000182272.11
chr11	372947	373026	+	ENSG00000182272.11
chr11	373116	373191	+	ENSG00000182272.11
chr11	373291	373449	+	ENSG00000182272.11
chr11	373516	373750	+	ENSG00000182272.11
chr11	373828	375461	+	ENSG00000182272.11
chr11	375527	375639	+	ENSG00000182272.11
chr11	375773	375847	+	ENSG00000182272.11
chr11	375956	376074	+	ENSG00000182272.11
chr11	376174	376251	+	ENSG00000182272.11
