chr4	53491	59430	+	ENSG00000272602.5
chr4	59556	60058	+	ENSG00000272602.5
chr4	60153	85731	+	ENSG00000272602.5
chr4	53491	85731	+	ENSG00000272602.5
chr4	59556	85731	+	ENSG00000272602.5
chr4	60153	67840	+	ENSG00000272602.5
chr4	124673	130788	+	ENSG00000250312.6
chr4	130914	131410	+	ENSG00000250312.6
chr4	131505	160912	+	ENSG00000250312.6
chr4	125296	130788	+	ENSG00000250312.6
chr4	337986	343782	+	ENSG00000131127.13
chr4	343908	344335	+	ENSG00000131127.13
chr4	344430	372664	+	ENSG00000131127.13
chr4	373007	383095	+	ENSG00000131127.13
chr4	344430	383095	+	ENSG00000131127.13
chr4	499489	500396	+	ENSG00000174227.15
chr4	500601	505718	+	ENSG00000174227.15
chr4	505927	507405	+	ENSG00000174227.15
chr4	507593	508829	+	ENSG00000174227.15
chr4	508970	515973	+	ENSG00000174227.15
chr4	516185	521056	+	ENSG00000174227.15
chr4	521249	521660	+	ENSG00000174227.15
chr4	521941	523459	+	ENSG00000174227.15
chr4	523913	527039	+	ENSG00000174227.15
chr4	527230	530436	+	ENSG00000174227.15
chr4	530745	533818	+	ENSG00000174227.15
chr4	533981	539153	+	ENSG00000174227.15
chr4	521273	521660	+	ENSG00000174227.15
chr4	499298	500396	+	ENSG00000174227.15
chr4	499725	500396	+	ENSG00000174227.15
chr4	516185	521660	+	ENSG00000174227.15
chr4	500601	508829	+	ENSG00000174227.15
chr4	500047	500396	+	ENSG00000174227.15
chr4	525837	527039	+	ENSG00000174227.15
chr4	626094	634677	+	ENSG00000133256.12
chr4	634829	635880	+	ENSG00000133256.12
chr4	635969	653852	+	ENSG00000133256.12
chr4	653992	654080	+	ENSG00000133256.12
chr4	654154	654824	+	ENSG00000133256.12
chr4	654888	655940	+	ENSG00000133256.12
chr4	656006	656245	+	ENSG00000133256.12
chr4	656292	656874	+	ENSG00000133256.12
chr4	657023	657351	+	ENSG00000133256.12
chr4	657494	658952	+	ENSG00000133256.12
chr4	659017	660467	+	ENSG00000133256.12
chr4	660613	662134	+	ENSG00000133256.12
chr4	662241	662509	+	ENSG00000133256.12
chr4	662618	663100	+	ENSG00000133256.12
chr4	663187	663770	+	ENSG00000133256.12
chr4	663870	664114	+	ENSG00000133256.12
chr4	664221	664881	+	ENSG00000133256.12
chr4	664944	665255	+	ENSG00000133256.12
chr4	665329	666531	+	ENSG00000133256.12
chr4	666614	667856	+	ENSG00000133256.12
chr4	668006	670049	+	ENSG00000133256.12
chr4	668006	670046	+	ENSG00000133256.12
chr4	651757	653852	+	ENSG00000133256.12
chr4	652088	653852	+	ENSG00000133256.12
chr4	656006	656874	+	ENSG00000133256.12
chr4	653319	653437	+	ENSG00000133256.12
chr4	653707	653852	+	ENSG00000133256.12
chr4	653319	653852	+	ENSG00000133256.12
chr4	666614	670046	+	ENSG00000133256.12
chr4	667941	670046	+	ENSG00000133256.12
chr4	675854	676073	+	ENSG00000215375.6
chr4	676209	678666	+	ENSG00000215375.6
chr4	678765	678958	+	ENSG00000215375.6
chr4	679033	679914	+	ENSG00000215375.6
chr4	680018	680509	+	ENSG00000215375.6
chr4	680587	681092	+	ENSG00000215375.6
chr4	681140	681893	+	ENSG00000215375.6
chr4	673977	678658	+	ENSG00000215375.6
chr4	674787	678658	+	ENSG00000215375.6
chr4	678029	678658	+	ENSG00000215375.6
chr4	705970	730630	+	ENSG00000185619.18
chr4	730668	730970	+	ENSG00000185619.18
chr4	731110	732444	+	ENSG00000185619.18
chr4	732498	733672	+	ENSG00000185619.18
chr4	733789	734931	+	ENSG00000185619.18
chr4	731110	733672	+	ENSG00000185619.18
chr4	735027	737466	+	ENSG00000185619.18
chr4	737521	743474	+	ENSG00000185619.18
chr4	743584	744600	+	ENSG00000185619.18
chr4	744688	761279	+	ENSG00000185619.18
chr4	761416	764984	+	ENSG00000185619.18
chr4	765064	766032	+	ENSG00000185619.18
chr4	730668	730952	+	ENSG00000185619.18
chr4	725229	730630	+	ENSG00000185619.18
chr4	932540	947709	+	ENSG00000127419.16
chr4	947892	948116	+	ENSG00000127419.16
chr4	948154	950424	+	ENSG00000127419.16
chr4	950518	951207	+	ENSG00000127419.16
chr4	948154	950421	+	ENSG00000127419.16
chr4	951258	951682	+	ENSG00000127419.16
chr4	951717	952367	+	ENSG00000127419.16
chr4	952450	953190	+	ENSG00000127419.16
chr4	953354	955405	+	ENSG00000127419.16
chr4	955483	955755	+	ENSG00000127419.16
chr4	955890	957824	+	ENSG00000127419.16
chr4	947892	950421	+	ENSG00000127419.16
chr4	932540	950424	+	ENSG00000127419.16
chr4	932540	950421	+	ENSG00000127419.16
chr4	951258	952367	+	ENSG00000127419.16
chr4	951258	951646	+	ENSG00000127419.16
chr4	932540	948116	+	ENSG00000127419.16
chr4	932540	945999	+	ENSG00000127419.16
chr4	946126	947709	+	ENSG00000127419.16
chr4	948154	948411	+	ENSG00000127419.16
chr4	948615	950421	+	ENSG00000127419.16
chr4	987242	987809	+	ENSG00000127415.12
chr4	987949	1000612	+	ENSG00000127415.12
chr4	1000697	1000882	+	ENSG00000127415.12
chr4	1000989	1001468	+	ENSG00000127415.12
chr4	1001563	1001679	+	ENSG00000127415.12
chr4	1001881	1001982	+	ENSG00000127415.12
chr4	1002161	1002269	+	ENSG00000127415.12
chr4	1002485	1002732	+	ENSG00000127415.12
chr4	1002944	1003036	+	ENSG00000127415.12
chr4	1003157	1003345	+	ENSG00000127415.12
chr4	1003470	1003549	+	ENSG00000127415.12
chr4	1003625	1004012	+	ENSG00000127415.12
chr4	1004112	1004260	+	ENSG00000127415.12
chr4	987242	1000612	+	ENSG00000127415.12
chr4	987911	1000612	+	ENSG00000127415.12
chr4	991940	1000612	+	ENSG00000127415.12
chr4	992230	1000612	+	ENSG00000127415.12
chr4	1000064	1000612	+	ENSG00000127415.12
chr4	1010169	1010924	+	ENSG00000127418.14
chr4	1011296	1012470	+	ENSG00000127418.14
chr4	1012564	1022203	+	ENSG00000127418.14
chr4	1022475	1023641	+	ENSG00000127418.14
chr4	1023721	1023817	+	ENSG00000127418.14
chr4	1024101	1024311	+	ENSG00000127418.14
chr4	1024664	1024905	+	ENSG00000127418.14
chr4	1011954	1012470	+	ENSG00000127418.14
chr4	1012277	1012470	+	ENSG00000127418.14
chr4	1012244	1012470	+	ENSG00000127418.14
chr4	1289982	1311979	+	ENSG00000090316.15
chr4	1312161	1315397	+	ENSG00000090316.15
chr4	1315600	1322381	+	ENSG00000090316.15
chr4	1322503	1327627	+	ENSG00000090316.15
chr4	1327703	1332757	+	ENSG00000090316.15
chr4	1332865	1336861	+	ENSG00000090316.15
chr4	1336994	1338422	+	ENSG00000090316.15
chr4	1338617	1339074	+	ENSG00000090316.15
chr4	1322503	1323495	+	ENSG00000090316.15
chr4	1323608	1327627	+	ENSG00000090316.15
chr4	1322503	1332757	+	ENSG00000090316.15
chr4	1315600	1327627	+	ENSG00000090316.15
chr4	1312161	1322381	+	ENSG00000090316.15
chr4	1315600	1332757	+	ENSG00000090316.15
chr4	1336994	1338426	+	ENSG00000090316.15
chr4	1309712	1311979	+	ENSG00000090316.15
chr4	1309595	1311979	+	ENSG00000090316.15
chr4	1309996	1311979	+	ENSG00000090316.15
chr4	1347609	1348090	+	ENSG00000163945.15
chr4	1348189	1349524	+	ENSG00000163945.15
chr4	1349854	1351715	+	ENSG00000163945.15
chr4	1351835	1353030	+	ENSG00000163945.15
chr4	1353413	1354735	+	ENSG00000163945.15
chr4	1354847	1355117	+	ENSG00000163945.15
chr4	1355245	1366320	+	ENSG00000163945.15
chr4	1366431	1375364	+	ENSG00000163945.15
chr4	1375508	1376034	+	ENSG00000163945.15
chr4	1376168	1380047	+	ENSG00000163945.15
chr4	1380230	1380880	+	ENSG00000163945.15
chr4	1380988	1383766	+	ENSG00000163945.15
chr4	1383940	1385868	+	ENSG00000163945.15
chr4	1347760	1348090	+	ENSG00000163945.15
chr4	1347887	1348090	+	ENSG00000163945.15
chr4	1375279	1375364	+	ENSG00000163945.15
chr4	1721643	1723421	+	ENSG00000013810.18
chr4	1723583	1723728	+	ENSG00000013810.18
chr4	1723870	1730388	+	ENSG00000013810.18
chr4	1730388	1730887	+	ENSG00000013810.18
chr4	1730962	1731172	+	ENSG00000013810.18
chr4	1731301	1735273	+	ENSG00000013810.18
chr4	1735325	1735731	+	ENSG00000013810.18
chr4	1735834	1737241	+	ENSG00000013810.18
chr4	1737328	1737598	+	ENSG00000013810.18
chr4	1737702	1739702	+	ENSG00000013810.18
chr4	1739778	1739959	+	ENSG00000013810.18
chr4	1740002	1740826	+	ENSG00000013810.18
chr4	1740986	1744518	+	ENSG00000013810.18
chr4	1744624	1744712	+	ENSG00000013810.18
chr4	1744832	1744948	+	ENSG00000013810.18
chr4	1723870	1730887	+	ENSG00000013810.18
chr4	1723870	1727708	+	ENSG00000013810.18
chr4	1728787	1730887	+	ENSG00000013810.18
chr4	1723870	1730886	+	ENSG00000013810.18
chr4	1721916	1723421	+	ENSG00000013810.18
chr4	1723222	1723421	+	ENSG00000013810.18
chr4	1731231	1735293	+	ENSG00000013810.18
chr4	1793465	1793833	+	ENSG00000068078.17
chr4	1794043	1799254	+	ENSG00000068078.17
chr4	1799523	1799747	+	ENSG00000068078.17
chr4	1799812	1801367	+	ENSG00000068078.17
chr4	1801536	1801620	+	ENSG00000068078.17
chr4	1801743	1801835	+	ENSG00000068078.17
chr4	1802025	1803692	+	ENSG00000068078.17
chr4	1803836	1804330	+	ENSG00000068078.17
chr4	1804520	1804821	+	ENSG00000068078.17
chr4	1804969	1805355	+	ENSG00000068078.17
chr4	1805476	1805559	+	ENSG00000068078.17
chr4	1805669	1805750	+	ENSG00000068078.17
chr4	1805940	1806051	+	ENSG00000068078.17
chr4	1806173	1806546	+	ENSG00000068078.17
