chr8	232267	240824	+	ENSG00000172748.12
chr8	240907	242887	+	ENSG00000172748.12
chr8	243013	243722	+	ENSG00000172748.12
chr8	243805	244619	+	ENSG00000172748.12
chr8	244701	245154	+	ENSG00000172748.12
chr8	232415	240824	+	ENSG00000172748.12
chr8	232624	240824	+	ENSG00000172748.12
chr8	232694	240824	+	ENSG00000172748.12
chr8	232624	240302	+	ENSG00000172748.12
chr8	240496	240824	+	ENSG00000172748.12
chr8	240907	242918	+	ENSG00000172748.12
chr8	406678	413073	+	ENSG00000147364.16
chr8	413213	431341	+	ENSG00000147364.16
chr8	431444	432886	+	ENSG00000147364.16
chr8	432935	435615	+	ENSG00000147364.16
chr8	407066	413073	+	ENSG00000147364.16
chr8	435707	449990	+	ENSG00000147364.16
chr8	450083	451269	+	ENSG00000147364.16
chr8	451453	458369	+	ENSG00000147364.16
chr8	458551	463007	+	ENSG00000147364.16
chr8	463150	468715	+	ENSG00000147364.16
chr8	431444	435615	+	ENSG00000147364.16
chr8	463150	467720	+	ENSG00000147364.16
chr8	467746	468715	+	ENSG00000147364.16
chr8	737825	907912	+	ENSG00000198010.12
chr8	907966	1258851	+	ENSG00000198010.12
chr8	1258883	1501366	+	ENSG00000198010.12
chr8	1501431	1548626	+	ENSG00000198010.12
chr8	1549683	1565683	+	ENSG00000198010.12
chr8	1565894	1626740	+	ENSG00000198010.12
chr8	1626887	1632827	+	ENSG00000198010.12
chr8	1633046	1668329	+	ENSG00000198010.12
chr8	1668678	1669743	+	ENSG00000198010.12
chr8	1669784	1676533	+	ENSG00000198010.12
chr8	1676618	1678214	+	ENSG00000198010.12
chr8	1678629	1691535	+	ENSG00000198010.12
chr8	1691626	1697147	+	ENSG00000198010.12
chr8	1697299	1701188	+	ENSG00000198010.12
chr8	822193	907912	+	ENSG00000198010.12
chr8	1668678	1676533	+	ENSG00000198010.12
chr8	1678629	1678982	+	ENSG00000198010.12
chr8	1679044	1680548	+	ENSG00000198010.12
chr8	1756082	1770932	+	ENSG00000182372.8
chr8	1763885	1770932	+	ENSG00000182372.8
chr8	1771597	1780250	+	ENSG00000182372.8
chr8	1763811	1770932	+	ENSG00000182372.8
chr8	1763941	1770932	+	ENSG00000182372.8
chr8	1763925	1770932	+	ENSG00000182372.8
chr8	1771597	1800674	+	ENSG00000182372.8
chr8	1763885	1765068	+	ENSG00000182372.8
chr8	1765223	1770932	+	ENSG00000182372.8
chr8	1771597	1772924	+	ENSG00000182372.8
chr8	1772985	1780250	+	ENSG00000182372.8
chr8	1764702	1770932	+	ENSG00000182372.8
chr8	1824113	1843353	+	ENSG00000104728.15
chr8	1843436	1857960	+	ENSG00000104728.15
chr8	1858115	1859897	+	ENSG00000104728.15
chr8	1860184	1864373	+	ENSG00000104728.15
chr8	1864436	1866526	+	ENSG00000104728.15
chr8	1866602	1869194	+	ENSG00000104728.15
chr8	1869250	1876571	+	ENSG00000104728.15
chr8	1876734	1880048	+	ENSG00000104728.15
chr8	1880164	1882635	+	ENSG00000104728.15
chr8	1882749	1885601	+	ENSG00000104728.15
chr8	1885707	1893569	+	ENSG00000104728.15
chr8	1893646	1894393	+	ENSG00000104728.15
chr8	1894572	1896333	+	ENSG00000104728.15
chr8	1896449	1898433	+	ENSG00000104728.15
chr8	1898525	1903281	+	ENSG00000104728.15
chr8	1903451	1905571	+	ENSG00000104728.15
chr8	1905716	1909295	+	ENSG00000104728.15
chr8	1909470	1922964	+	ENSG00000104728.15
chr8	1923079	1923468	+	ENSG00000104728.15
chr8	1923595	1923774	+	ENSG00000104728.15
chr8	1923874	1925283	+	ENSG00000104728.15
chr8	1925404	1926377	+	ENSG00000104728.15
chr8	1926463	1928427	+	ENSG00000104728.15
chr8	1928650	1929286	+	ENSG00000104728.15
chr8	1929443	1933800	+	ENSG00000104728.15
chr8	1933942	1945481	+	ENSG00000104728.15
